   Î Ñ Ð Å Ä Í ¨ Í Í Û Å  Ï À Ð Ì Å Ò Ð Û   ÒÅ×ÅÍÈß  
Po(êã/ñì**2)     Pk(êã/ñì**2)    Ql(ë/ñ)        Qg(ì**3/ñ)          Q               sigm            Pýêðàí          ÀPk(êã/ ñì**2)   DPg/Pg           Hk(ãö)          Ho(ãö)  
 1,00415E+0 	 7,93700E-1 	 5,12589E-1 	 1,60519E-3 	 3,13153E+0 	 9,04832E-1 	 1,56035E-1 	 6,12245E-1 	 5,33438E-3 	 1,99059E+1 	 1,99002E+1 

  t              Pga            (Po-Pa)         (Pk-Pa)          (Po-Pk)         DPg              DPL            sigm             Q                Qgk             MgSH           Pýêðàí
4,70000E-3 	9,07322E+0 	8,14561E-1 	5,65852E-1 	1,84679E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	4,17943E+0 	2,14233E-3 	1,38834E-4 	-1,18357E-1 
4,80000E-3 	9,07322E+0 	8,18637E-1 	5,64418E-1 	1,85087E+0 	4,84000E-2 	5,12589E-1 	8,89182E-1 	4,19005E+0 	2,14778E-3 	1,38834E-4 	-1,20508E-1 
4,90000E-3 	9,07322E+0 	8,22712E-1 	5,69437E-1 	1,85494E+0 	4,84000E-2 	5,12589E-1 	8,84162E-1 	4,15312E+0 	2,12884E-3 	1,38834E-4 	-1,25525E-1 
5,00000E-3 	9,07322E+0 	8,27808E-1 	5,73022E-1 	1,86004E+0 	4,84000E-2 	5,12589E-1 	8,81295E-1 	4,12713E+0 	2,11552E-3 	1,38834E-4 	-1,29829E-1 
5,10000E-3 	9,07322E+0 	8,32394E-1 	5,79474E-1 	1,86462E+0 	4,84000E-2 	5,12589E-1 	8,89182E-1 	4,08118E+0 	2,09197E-3 	1,38834E-4 	-1,29111E-1 
5,20000E-3 	9,07322E+0 	8,37490E-1 	5,82341E-1 	1,86972E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	4,06109E+0 	2,08167E-3 	1,38834E-4 	-1,26244E-1 
5,30000E-3 	9,07322E+0 	8,46152E-1 	5,90943E-1 	1,87838E+0 	4,84000E-2 	5,12589E-1 	8,84878E-1 	4,00197E+0 	2,05137E-3 	1,38834E-4 	-1,26960E-1 
5,40000E-3 	9,07322E+0 	8,49210E-1 	5,94528E-1 	1,88144E+0 	4,84000E-2 	5,12589E-1 	8,87747E-1 	3,97784E+0 	2,03900E-3 	1,38834E-4 	-1,23375E-1 
5,50000E-3 	9,07322E+0 	8,52267E-1 	5,95247E-1 	1,88450E+0 	4,84000E-2 	5,12589E-1 	8,82011E-1 	3,97304E+0 	2,03654E-3 	1,38834E-4 	-1,14772E-1 
5,60000E-3 	9,07322E+0 	8,56343E-1 	5,98113E-1 	1,88857E+0 	4,84000E-2 	5,12589E-1 	8,85596E-1 	3,95400E+0 	2,02678E-3 	1,38834E-4 	-1,08321E-1 
